x,y,cls
-0.571987847312664,0.227008329158619,2
-0.796146088937175,0.207923145384195,2
-0.686370485892273,0.143365158642109,2
-1.03605178471687,0.159059293693669,2
-0.297074552787178,0.230752156166281,2
-0.936800209265012,0.187458456141543,2
-0.346308859867535,0.247083005841591,2
-0.46111717825829,0.182114337769976,2
-0.679672079261194,0.206264163213794,2
-0.345071496147829,0.180188974679542,2
-0.499336290715853,0.208204404924976,2
-0.177186722436812,0.293686764837599,2
-0.192829493971357,0.143129040473011,2
-0.882468846272667,0.188739675250282,2
-1.00530662449085,0.166171511270124,2
-0.555225015687869,0.225266352841265,2
-0.977546124732299,0.245003809575262,2
-0.837516106487436,0.239862039610107,2
-0.701659471877918,0.248235882641033,2
-0.567146754959462,0.112209092634652,2
-0.420030129177081,0.19463756509314,2
-0.692977366335296,0.274574364842829,2
-0.846125495009165,0.138120577380687,2
-0.514608554552006,0.205067714383646,2
-0.443465480627512,0.25590284037071,2
-0.471699467591453,0.176061641241019,2
-0.518892230409984,0.200794071386309,2
-0.433960155336306,0.180123086618376,2
-0.397161759386268,0.297247299407422,2
-0.670221944993206,0.278071043189157,2
-0.563574299199611,0.241252821030701,2
-0.284163385275889,0.20231322451236,2
-0.630013217280864,0.154837029297534,2
-0.227154245593681,0.235243304518073,2
-0.336465718334405,0.215263767551077,2
-0.619851397691456,0.268884580633293,2
-0.336547771469204,0.186446747929979,2
-0.617728363548935,0.213429731356689,2
-0.428839271221065,0.259334985125863,2
-0.741242468522264,0.221308040729266,2
-0.65332673962605,0.185801958017287,2
-0.257275391093994,0.0832971342352408,2
-0.745910522047683,0.203547828123666,2
-0.631745092109942,0.0894651023356389,2
-0.759299810004146,0.221235204489177,2
-0.440633763779803,0.184702417998116,3
-0.171109414428627,0.604098596061873,3
0.0634589500255579,-0.616768569330741,3
-0.0162126175059485,-0.768709279630351,3
-0.347267838427754,-0.167705927483797,3
0.142199827745669,-0.614680689430591,3
-0.144543325309364,0.0550892128496291,3
0.164053135021273,-0.399867233900627,3
-0.28201002749326,0.300806221744734,3
-0.0180436753823901,-0.38576711433873,3
0.135751700891081,-0.316305176919018,3
0.0900496067912131,-0.783470885241606,3
0.184513366094525,-0.512901593706209,3
-0.105088869578606,-0.413117293892919,3
-0.136713678111368,-0.190677659297956,3
0.161629147062215,-0.618551949109388,3
0.0542272472340914,-0.406067745496356,3
0.165905303721079,-0.402167403507809,3
-0.141032567201907,-0.191971416584753,3
0.243674790164861,-0.16179903681895,3
0.0502755346507576,-1.15154838625838,3
-0.207899642154154,-0.118573051627027,3
0.136039501442379,-0.205531055286582,3
-0.0442865375884648,-0.399727815319207,3
0.176352029488032,0.0548200270885871,3
-0.0265123018019982,-0.795919988827837,3
-0.176721758522823,-0.307755311589632,3
-0.0716888943226587,-0.408114978419915,3
0.0613142797193754,-0.353887511005507,3
-0.0704191951071579,-0.450403143325324,3
-0.134087390239011,0.110214381663732,3
-0.0146018694954743,-0.238849224867011,3
0.0559571354258221,-0.679905900328113,3
0.049931122204347,-0.54301630703327,3
-0.0813520592774596,-0.155920028921414,3
-0.0137285296844392,-0.275515046099317,3
-0.00524831848879209,0.0026587215570187,3
-0.21783151003781,-0.0557271064144488,3
-0.10036302507486,-0.454601393943308,3
0.00146347659292706,-0.331063615237469,3
0.440127574366793,-0.860553447065479,3
0.0945622450496951,-0.0194522984855652,3
-0.213303217935132,-0.064450985988438,3
-0.395337357038756,0.559212719383114,3
0.236664377481615,-1.2399816585718,3
0.084164519906043,-0.654955194382497,3
0.133642301522188,-0.724982810128535,3
-0.281197383030978,0.199549566501417,3
-0.19067727959853,0.463513336037385,3
-0.20456200652765,0.333529399088693,3
-0.28108288197694,-0.0388572331991189,3
-0.285171143488194,0.421207984328515,3
0.278979527912026,-0.527463566364708,3
-0.187943072889567,0.162605838222262,3
0.000627401752445356,-0.165873336738954,3
0.130054792986443,-0.217352018493041,3
0.00952683362642209,-0.117831759265788,3
-0.0986294071789027,-0.255184446878006,3
-0.285926832174222,-0.249248525230171,3
-0.193894418822606,-0.17069969127075,3
-0.122724024149732,0.34639569782541,3
-0.0535923307179968,-0.117682717996962,3
-0.0272798216106374,0.485558160572478,3
0.349778206911281,-1.20871805191152,3
0.122226719229785,-1.17890323879213,3
-0.271807827499091,-0.0644094555240887,3
-0.0718974584607278,-0.213422590210033,3
0.264789854655151,-0.350786014625862,3
0.107233054663319,-1.04922355955612,3
-0.125792365791018,0.259837283111932,3
-0.105930926102188,-0.642112621091062,3
-0.0870527043057185,0.344372229813443,3
0.0807169637718527,-0.594936628859523,3
-0.0859064401452949,-0.0502435096006751,3
-0.111393402609038,0.251486036952607,3
-0.0738492128185717,0.0809913232804256,3
-0.162001576450197,-0.26698538602884,3
0.1297697671103,-0.160514240158204,3
-0.141019973661394,-0.340847381236739,3
-0.303694500059078,0.329701760273596,3
-0.104853835099397,-0.297972328101198,3
0.0502851291378896,-0.0355891131342125,3
-0.0409004210221575,-0.25678647473998,3
0.215472500615624,-0.860805554421503,3
-0.0687976618569965,-0.299555850456291,3
-0.229218632688689,0.0960764056502305,3
-0.0234848937263641,-1.03256383352166,3
-0.163027785322344,0.05790761335883,3
0.0408084647362984,-0.413539992667793,3
-0.121120060728753,0.324010568502313,3
0.0127953731176785,-0.401032414819074,3
-0.000338563955381566,-0.460829828685846,3
0.0772037832593167,-0.604059035414863,3
0.0288962047327725,-0.202626290465089,3
-0.0396872328330138,-0.73828832380701,3
-0.144407772838607,-0.392946203755656,3
0.0848648571037361,-0.725628344385134,3
0.180708920035186,-0.0965547135318029,3
-0.0881103115055171,-0.208921333738706,3
0.164738952496778,-0.976074480561578,3
